IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,1921,27.018,54.4718,165.621,141.216,0.405249
5,1922,27.018,54.4718,154.585,141.216,0.609693
5,1923,27.018,54.4718,154.778,154.778,0.605357
5,1924,27.018,54.4718,176.558,176.558,0.446585
5,1925,27.018,54.4718,160.869,160.869,1
5,1926,27.018,54.4718,153.824,153.824,1
5,1927,27.018,54.4718,159.528,159.528,0.809684
5,1928,27.018,54.4718,146.083,146.083,1
5,1929,27.018,54.4718,135.11,135.11,1
5,1930,27.018,54.4718,128.756,128.756,1
5,1931,27.018,54.4718,125.023,125.023,1
5,1932,27.018,54.4718,119.743,119.743,1
5,1933,27.018,54.4718,120.93,120.93,0.957011
5,1934,27.018,54.4718,102.616,102.616,1
5,1935,27.018,54.4718,124.066,124.066,0.452072
5,1936,27.018,54.4718,118.475,118.475,1
5,1937,27.018,54.4718,127.565,127.565,0.714313
5,1938,27.018,54.4718,113.453,113.453,1
5,1939,27.018,54.4718,131.479,113.453,0.513142
5,1940,27.018,54.4718,114.636,114.636,0.957149
5,1941,27.018,54.4718,130.309,114.636,0.559836
5,1942,27.018,54.4718,90.7881,90.7881,1
5,1943,27.018,54.4718,73.5938,73.5938,1
5,1944,27.018,54.4718,77.7382,77.7382,0.857793
5,1945,27.018,54.4718,90.7803,90.7803,0.617103
5,1946,27.018,54.4718,115.449,90.7803,0.401293
5,1947,27.018,54.4718,94.8318,90.7803,0.860747
5,1948,27.018,54.4718,88.0482,88.0482,1
5,1949,27.018,54.4718,63.448,63.448,1
5,1950,27.018,54.4718,57.826,57.826,1
5,1951,25.6671,54.4718,82.313,57.826,0.385188
5,1952,25.6671,54.4718,73.0563,57.826,0.552457
5,1953,25.6671,54.4718,70.1213,57.826,0.619384
5,1954,25.6671,54.4718,71.2322,57.826,0.593148
5,1955,25.6671,54.4718,61.2847,61.2847,0.873932
5,1956,25.6671,54.4718,55.1499,55.1499,1
5,1957,25.6671,54.4718,64.2251,64.2251,0.702174
5,1958,25.6671,54.4718,58.8577,58.8577,1
5,1959,25.6671,54.4718,66.759,66.759,0.735035
5,1960,25.6671,54.4718,56.6987,56.6987,1
5,1961,25.6671,54.4718,78.3778,56.6987,0.429717
5,1962,25.6671,54.4718,65.2724,65.2724,0.716028
5,1963,25.6671,54.4718,55.8286,55.8286,1
5,1964,25.6671,54.4718,77.0661,55.8286,0.437175
5,1965,25.6671,54.4718,59.0664,59.0664,0.881485
5,1966,25.6671,54.4718,60.5425,60.5425,0.944112
5,1967,25.6671,54.4718,60.9338,60.9338,0.984871
5,1968,25.6671,54.4718,70.054,70.054,0.700946
5,1969,25.6671,54.4718,84.0219,84.0219,0.580308
5,1970,25.6671,54.4718,108.38,84.0219,0.387124
5,1971,25.6671,54.4718,97.3543,84.0219,0.594856
5,1972,25.6671,54.4718,103.2,103.2,0.4737
5,1973,25.6671,54.4718,103.994,103.994,0.969531
5,1974,25.6671,54.4718,93.6423,93.6423,1
5,1975,25.6671,54.4718,102.603,93.6423,0.705325
5,1976,25.6671,54.4718,86.4926,86.4926,1
5,1977,25.6671,54.4718,101.776,86.4926,0.551325
5,1978,25.6671,54.4718,69.7354,69.7354,1
5,1979,25.6671,54.4718,86.9637,69.7354,0.511084
5,1980,25.6671,54.4718,69.1196,69.1196,1
5,1981,25.6671,54.4718,56.3327,56.3327,1
5,1982,25.6671,54.4718,75.2031,56.3327,0.47941
5,1983,25.6671,54.4718,58.4703,58.4703,0.920093
5,1984,25.6671,54.4718,80.4854,58.4703,0.424129
5,1985,25.6671,54.4718,73.6246,58.4703,0.554097
5,1986,25.6671,54.4718,69.5457,69.5457,0.649534
5,1987,25.6671,54.4718,72.9139,69.5457,0.877018
5,1988,25.6671,54.4718,65.2358,65.2358,1
5,1989,25.6671,54.4718,87.6407,65.2358,0.417737
5,1990,25.6671,54.4718,55.8916,55.8916,1
5,1991,25.6671,54.4718,70.5412,70.5412,0.565099
5,1992,25.6671,54.4718,79.2463,79.2463,0.712374
5,1993,25.6671,54.4718,94.6756,94.6756,0.54819
5,1994,25.6671,54.4718,75.8849,75.8849,1
5,1995,25.6671,54.4718,78.8428,78.8428,0.891152
