IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad,Maniobra,Magnitud
5,35161,24.6723,4.15242,32.2859,32.2859,1,1,28.0055
5,35162,24.6723,4.15242,39.6025,39.6025,0.743378,1,35.2888
5,35163,24.6723,4.15242,48.9028,48.9028,0.685948,1,44.5468
5,35164,24.6723,4.15242,51.1312,51.1312,0.913638,1,46.765
5,35165,24.6723,4.15242,46.7383,46.7383,1,1,42.3921
5,35166,24.6723,4.15242,55.6952,55.6952,0.695562,1,51.3082
5,35167,24.6723,4.15242,64.0942,55.6952,0.71147,1,59.669
5,35168,24.6723,4.15242,57.3384,57.3384,0.935571,1,52.9439
5,35169,24.6723,4.15242,63.8878,63.8878,0.766855,1,59.4635
5,35170,24.6723,4.15242,58.3434,58.3434,1,1,53.9444
5,35171,24.6723,4.15242,52.0033,52.0033,1,1,47.6332
5,35172,24.6723,4.15242,59.8306,59.8306,0.728148,1,55.4248
5,35173,24.6723,4.15242,62.3116,62.3116,0.904333,1,57.8945
5,35174,24.6723,4.15242,64.6642,62.3116,0.909051,1,60.2364
5,35175,24.6723,4.15242,59.0564,59.0564,1,1,54.6541
5,35176,24.6723,4.15242,63.9048,63.9048,0.821591,1,59.4805
5,35177,24.6723,4.15242,69.0405,63.9048,0.812082,1,64.5927
5,35178,24.6723,4.15242,69.9335,69.9335,0.783214,1,65.4817
5,35179,24.6723,4.15242,65.6964,65.6964,1,1,61.2639
5,35180,24.6723,4.15242,71.728,65.6964,0.78312,1,67.2681
5,35181,24.6723,4.15242,69.2067,69.2067,0.86738,1,64.7582
5,35182,24.6723,4.15242,72.7626,72.7626,0.865781,1,68.2979
5,35183,24.6723,4.15242,69.1861,69.1861,1,1,64.7377
5,35184,24.6723,4.15242,61.3609,61.3609,1,1,56.9481
5,35185,24.6723,4.15242,53.6297,53.6297,1,1,49.2521
5,35186,24.6723,4.15242,44.2541,44.2541,1,1,39.9192
5,35187,24.6723,4.15242,38.5558,38.5558,1,1,34.2468
5,35188,24.6723,4.15242,32.5316,32.5316,1,1,28.25
5,35189,24.6723,4.15242,26.9819,26.9819,1,1,22.7256
5,35190,24.6723,4.15242,28.3277,28.3277,0.946913,1,24.0653
5,35191,24.6723,4.15242,23.0954,23.0954,1,1,18.8567
5,35192,24.6723,4.15242,25.2691,25.2691,0.915666,1,21.0206
5,35193,24.6723,4.15242,17.5025,17.5025,1,1,13.2893
5,35194,24.6723,4.15242,20.7688,20.7688,0.876,1,16.5408
5,35195,24.6723,4.15242,25.293,25.293,0.83246,1,21.0443
5,35196,24.6723,4.15242,19.3065,19.3065,1,1,15.0851
5,35197,24.6723,4.15242,27.5839,27.5839,0.714984,1,23.3249
5,35198,24.6723,4.15242,37.2011,37.2011,0.677194,1,32.8983
5,35199,24.6723,4.15242,45.441,45.441,0.716073,1,41.1007
5,35200,24.6723,4.15242,49.4396,49.4396,0.850383,1,45.0811
5,35201,24.6723,4.15242,53.4545,53.4545,0.849821,1,49.0777
5,35202,24.6723,4.15242,54.7253,54.7253,0.949799,1,50.3427
5,35203,24.6723,4.15242,52.5653,52.5653,1,1,48.1926
5,35204,24.6723,4.15242,51.8348,51.8348,1,1,47.4654
5,35205,24.6723,4.15242,51.5612,51.5612,1,1,47.1931
5,35206,24.6723,4.15242,41.5176,41.5176,1,1,37.1952
5,35207,24.6723,4.15242,49.8351,49.8351,0.713824,1,45.4748
5,35208,24.6723,4.15242,41.3051,41.3051,1,1,36.9836
5,35209,24.6723,4.15242,45.0341,45.0341,0.859724,1,40.6957
5,35210,24.6723,4.15242,41.8403,41.8403,1,1,37.5164
5,35211,24.6723,4.15242,36.5106,36.5106,1,1,32.211
5,35212,24.6723,4.15242,27.8285,27.8285,1,1,23.5684
5,35213,24.6723,4.15242,26.4539,26.4539,1,1,22.2
5,35214,24.6723,4.15242,29.9999,29.9999,0.866124,1,25.7299
5,35215,24.6723,4.15242,31.7276,31.7276,0.93237,1,27.4497
5,35216,24.6723,4.15242,37.5624,37.5624,0.789392,1,33.258
5,35217,24.6723,4.15242,28.0273,28.0273,1,1,23.7663
5,35218,24.6723,4.15242,27.2228,27.2228,1,1,22.9654
5,35219,24.6723,4.15242,36.3486,36.3486,0.690817,1,32.0497
5,35220,24.6723,4.15242,31.2656,31.2656,1,1,26.9898
5,35221,24.6723,4.15242,36.3782,36.3782,0.812841,1,32.0792
5,35222,24.6723,4.15242,36.6092,36.6092,0.990682,1,32.3091
5,35223,24.6723,4.15242,45.7242,45.7242,0.691118,1,41.3826
5,35224,24.6723,4.15242,38.6403,38.6403,1,1,34.3309
5,35225,24.6723,4.15242,46.7583,46.7583,0.719618,1,42.412
5,35226,24.6723,4.15242,52.6142,52.6142,0.788718,1,48.2412
5,35227,24.6723,4.15242,53.5689,52.6142,0.962044,1,49.1916
5,35228,24.6723,4.15242,43.8807,43.8807,1,1,39.5475
5,35229,24.6723,4.15242,39.9629,39.9629,1,1,35.6475
5,35230,24.6723,4.15242,31.8607,31.8607,1,1,27.5822
5,35231,24.6723,4.15242,37.4073,37.4073,0.798667,1,33.1035
5,35232,24.6723,4.15242,43.3144,43.3144,0.787083,1,38.9837
5,35233,24.6723,4.15242,47.2969,47.2969,0.850935,1,42.9482
5,35234,24.6723,4.15242,45.1882,45.1882,1,1,40.849
5,35235,24.6723,4.15242,54.8423,54.8423,0.67618,1,50.4592
5,35236,24.6723,4.15242,50.0505,50.0505,1,1,45.6892
5,35237,24.6723,4.15242,57.742,50.0505,0.732168,1,53.3457
5,35238,24.6723,4.15242,48.5202,48.5202,1,1,44.1659
5,35239,24.6723,4.15242,56.7412,56.7412,0.716623,1,52.3494
5,35240,24.6723,4.15242,48.959,48.959,1,1,44.6027
5,35241,24.6723,4.15242,58.8637,58.8637,0.669347,1,54.4623
5,35242,24.6723,4.15242,50.3706,50.3706,1,1,46.0078
5,35243,24.6723,4.15242,47.3119,47.3119,1,1,42.9631
5,35244,24.6723,4.15242,53.9413,53.9413,0.764375,1,49.5623
5,35245,24.6723,4.15242,57.2958,57.2958,0.872875,1,52.9015
5,35246,24.6723,4.15242,53.3156,53.3156,1,1,48.9395
5,35247,24.6723,4.15242,56.5409,53.3156,0.877459,1,52.1501
5,35248,24.6723,4.15242,46.3505,46.3505,1,1,42.0061
5,35249,24.6723,4.15242,48.9209,48.9209,0.901062,1,44.5647
5,35250,24.6723,4.15242,41.6265,41.6265,1,1,37.3035
5,35251,24.6723,4.15242,32.9042,32.9042,1,1,28.621
5,35252,24.6723,4.15242,24.6643,24.6643,1,1,20.4185
5,35253,24.6723,4.15242,28.2103,28.2103,0.866125,1,23.9484
5,35254,24.6723,4.15242,30.246,28.2103,0.920804,1,25.9748
5,35255,24.6723,4.15242,37.9532,28.2103,0.673752,1,33.647
5,35256,24.6723,4.15242,35.7962,35.7962,0.735307,1,31.4998
5,35257,24.6723,4.15242,31.2157,31.2157,1,1,26.9402
5,35258,24.6723,4.15242,34.0215,34.0215,0.892506,1,29.7332
5,35259,24.6723,4.15242,24.0518,24.0518,1,1,19.8088
5,35260,24.6723,4.15242,31.2219,24.0518,0.747804,1,26.9463
5,35261,24.6723,4.15242,24.3269,24.3269,0.988912,1,20.0827
5,35262,24.6723,4.15242,21.8376,21.8376,1,1,17.6048
5,35263,24.6723,4.15242,16.1856,16.1856,1,1,11.9785
5,35264,24.6723,4.15242,10.7607,10.7607,1,1,6.57825
5,35265,24.6723,4.15242,15.9761,15.9761,0.809461,1,11.7699
5,35266,24.6723,4.15242,22.9745,22.9745,0.753029,1,18.7364
5,35267,24.6723,4.15242,27.6543,27.6543,0.827224,1,23.3949
5,35268,24.6723,4.15242,34.4513,34.4513,0.759199,1,30.161
5,35269,24.6723,4.15242,32.7489,32.7489,1,1,28.4664
5,35270,24.6723,4.15242,41.1646,41.1646,0.710989,1,36.8437
5,35271,24.6723,4.15242,49.4329,49.4329,0.715249,1,45.0744
5,35272,24.6723,4.15242,49.0556,49.0556,1,1,44.6988
5,35273,24.6723,4.15242,57.7265,57.7265,0.70367,1,53.3303
5,35274,24.6723,4.15242,65.4334,57.7265,0.73171,1,61.0021
5,35275,24.6723,4.15242,66.3671,57.7265,0.704536,1,61.9316
5,35276,24.6723,4.15242,55.2663,55.2663,1,1,50.8812
5,35277,24.6723,4.15242,47.2649,47.2649,1,1,42.9162
5,35278,24.6723,4.15242,47.8067,47.2649,0.978279,1,43.4556
5,35279,24.6723,4.15242,43.9035,43.9035,1,1,39.5702
5,35280,24.6723,4.15242,44.7946,44.7946,0.964525,1,40.4572
5,35281,24.6723,4.15242,49.338,49.338,0.831812,1,44.9799
5,35282,24.6723,4.15242,48.3661,48.3661,1,1,44.0125
5,35283,24.6723,4.15242,46.1305,46.1305,1,1,41.787
5,35284,24.6723,4.15242,40.3215,40.3215,1,1,36.0045
5,35285,24.6723,4.15242,31.7157,31.7157,1,1,27.4378
5,35286,24.6723,4.15242,34.4885,34.4885,0.893698,1,30.1981
5,35287,24.6723,4.15242,33.7598,33.7598,1,1,29.4726
5,35288,24.6723,4.15242,42.3034,33.7598,0.707312,1,37.9773
5,35289,24.6723,4.15242,35.286,35.286,0.940014,1,30.9919
5,35290,24.6723,4.15242,30.3688,30.3688,1,1,26.0971
5,35291,24.6723,4.15242,38.2422,38.2422,0.726788,1,33.9347
5,35292,24.6723,4.15242,30.4892,30.4892,1,1,26.217
5,35293,24.6723,4.15242,31.9696,31.9696,0.941763,1,27.6906
5,35294,24.6723,4.15242,41.8126,31.9696,0.671024,1,37.4888
5,35295,24.6723,4.15242,37.7756,37.7756,0.790315,1,33.4702
5,35296,24.6723,4.15242,31.782,31.782,1,1,27.5039
5,35297,24.6723,4.15242,41.2661,31.782,0.680858,1,36.9448
5,35298,24.6723,4.15242,40.3693,31.782,0.706062,1,36.052
5,35299,24.6723,4.15242,33.677,33.677,0.92607,1,29.3902
5,35300,24.6723,4.15242,26.493,26.493,1,1,22.2389
5,35301,24.6723,4.15242,27.178,27.178,0.972617,1,22.9208
5,35302,24.6723,4.15242,26.1004,26.1004,1,1,21.8482
5,35303,24.6723,4.15242,20.8685,20.8685,1,1,16.6401
5,35304,24.6723,4.15242,17.4001,17.4001,1,1,13.1874
5,35305,24.6723,4.15242,9.41441,9.41441,1,1,5.23806
5,35306,24.6723,4.15242,14.4516,14.4516,0.81533,1,10.2523
5,35307,24.6723,4.15242,16.1708,16.1708,0.932688,1,11.9637
5,35308,24.6723,4.15242,10.9571,10.9571,1,1,6.77375
5,35309,24.6723,4.15242,7.27619,7.27619,1,1,-3.10957
5,35310,24.6723,4.15242,9.27589,9.27589,0.922147,1,5.10017
5,35311,24.6723,4.15242,19.005,19.005,0.674128,1,14.785
5,35312,24.6723,4.15242,9.33999,9.33999,1,1,5.16398
5,35313,24.6723,4.15242,16.8522,16.8522,0.737508,1,12.642
5,35314,24.6723,4.15242,13.9748,13.9748,1,1,9.7777
5,35315,24.6723,4.15242,12.7121,12.7121,1,1,8.52073
5,35316,24.6723,4.15242,4.22855,4.22855,1,1,0.0758018
5,35317,24.6723,4.15242,13.4606,4.22855,0.687848,1,-9.26584
5,35318,24.6723,4.15242,6.19169,6.19169,0.923514,1,2.03001
5,35319,24.6723,4.15242,14.3122,14.3122,0.719546,1,10.1136
5,35320,24.6723,4.15242,11.7662,11.7662,1,1,7.57919
5,35321,24.6723,4.15242,5.87138,5.87138,1,1,-1.71116
5,35322,24.6723,4.15242,14.0248,14.0248,0.718586,1,-9.82751
5,35323,24.6723,4.15242,4.16647,4.16647,1,1,0.0140038
5,35324,24.6723,4.15242,5.72302,5.72302,0.93886,1,1.56348
5,35325,24.6723,4.15242,7.74329,7.74329,0.921379,1,-3.57455
5,35326,24.6723,4.15242,6.88168,6.88168,1,1,2.71686
5,35327,24.6723,4.15242,7.59914,7.59914,0.971339,1,3.43105
5,35328,24.6723,4.15242,17.3161,17.3161,0.674462,1,13.1038
5,35329,24.6723,4.15242,14.1277,14.1277,1,1,9.92993
5,35330,24.6723,4.15242,18.8222,18.8222,0.826733,1,14.6031
5,35331,24.6723,4.15242,19.0078,19.0078,0.992507,1,14.7878
5,35332,24.6723,4.15242,9.74143,9.74143,1,1,5.56359
5,35333,24.6723,4.15242,8.5114,8.5114,1,1,-4.33916
5,35334,24.6723,4.15242,7.80351,7.80351,1,1,3.63449
5,35335,24.6723,4.15242,6.50386,6.50386,1,1,2.34076
5,35336,24.6723,4.15242,5.24065,5.24065,1,1,-1.0833
5,35337,24.6723,4.15242,9.20497,9.20497,0.851565,1,-5.02957
5,35338,24.6723,4.15242,11.8362,11.8362,0.898842,1,-7.64883
5,35339,24.6723,4.15242,12.0604,12.0604,0.990956,1,-7.87197
5,35340,24.6723,4.15242,19.7306,19.7306,0.732798,1,-15.5073
5,35341,24.6723,4.15242,20.0407,20.0407,0.987509,1,-15.816
5,35342,24.6723,4.15242,25.3287,25.3287,0.807083,1,-21.0799
5,35343,24.6723,4.15242,20.6251,20.6251,1,1,-16.3977
5,35344,24.6723,4.15242,27.7079,27.7079,0.750454,1,-23.4483
5,35345,24.6723,4.15242,28.9452,28.9452,0.95109,1,-24.6799
5,35346,24.6723,4.15242,20.5187,20.5187,1,1,-16.2918
5,35347,24.6723,4.15242,16.6172,16.6172,1,1,-12.4081
5,35348,24.6723,4.15242,22.0079,22.0079,0.80373,1,-17.7742
5,35349,24.6723,4.15242,26.1308,22.0079,0.846111,1,-21.8783
5,35350,24.6723,4.15242,21.6956,21.6956,1,1,-17.4634
5,35351,24.6723,4.15242,15,15,1,1,-10.7982
5,35352,24.6723,4.15242,24.1559,15,0.689975,1,-19.9124
5,35353,24.6723,4.15242,17.2327,17.2327,0.913478,1,-13.0208
5,35354,24.6723,4.15242,24.4682,24.4682,0.745824,1,-20.2234
5,35355,24.6723,4.15242,21.577,21.577,1,1,-17.3453
5,35356,24.6723,4.15242,27.5511,21.577,0.784946,1,-23.2922
5,35357,24.6723,4.15242,17.875,17.875,1,1,-13.6601
5,35358,24.6723,4.15242,11.4999,11.4999,1,1,-7.31401
5,35359,24.6723,4.15242,11.1181,11.1181,1,1,-6.93401
5,35360,24.6723,4.15242,19.6945,19.6945,0.706373,1,-15.4713
5,35361,24.6723,4.15242,27.4009,19.6945,0.731725,1,-23.1427
5,35362,24.6723,4.15242,19.49,19.49,1,1,-15.2678
5,35363,24.6723,4.15242,12.7611,12.7611,1,1,-8.56949
5,35364,24.6723,4.15242,16.9376,16.9376,0.844273,1,-12.727
5,35365,24.6723,4.15242,17.7865,17.7865,0.966175,1,-13.5721
5,35366,24.6723,4.15242,12.8491,12.8491,1,1,-8.65709
5,35367,24.6723,4.15242,4.42515,4.42515,1,1,0.27151
5,35368,24.6723,4.15242,4.76985,4.76985,0.986126,1,-0.614635
5,35369,24.6723,4.15242,14.5795,14.5795,0.671932,1,-10.3796
5,35370,24.6723,4.15242,21.5957,21.5957,0.752482,1,-17.364
5,35371,24.6723,4.15242,12.4846,12.4846,1,1,-8.29431
5,35372,24.6723,4.15242,20.5654,20.5654,0.720707,1,-16.3383
5,35373,24.6723,4.15242,16.0518,16.0518,1,1,-11.8453
5,35374,24.6723,4.15242,9.22479,9.22479,1,1,-5.0493
5,35375,24.6723,4.15242,5.78629,5.78629,1,1,1.62646
5,35376,24.6723,4.15242,7.89199,7.89199,0.918194,1,-3.72257
5,35377,24.6723,4.15242,8.79895,8.79895,0.963907,1,-4.6254
5,35378,24.6723,4.15242,8.23776,8.23776,1,1,-4.06677
5,35379,24.6723,4.15242,5.96906,5.96906,1,1,1.80839
5,35380,24.6723,4.15242,6.33187,6.33187,0.985402,1,-2.16955
5,35381,24.6723,4.15242,11.5352,11.5352,0.809857,1,-7.34918
5,35382,24.6723,4.15242,14.9875,14.9875,0.869421,1,-10.7858
5,35383,24.6723,4.15242,8.45576,8.45576,1,1,-4.28378
5,35384,24.6723,4.15242,11.8364,11.8364,0.87195,1,-7.64906
5,35385,24.6723,4.15242,9.45035,9.45035,1,1,-5.27384
5,35386,24.6723,4.15242,7.21426,7.21426,1,1,-3.04793
5,35387,24.6723,4.15242,9.40201,9.40201,0.915146,1,-5.22571
5,35388,24.6723,4.15242,5.39166,5.39166,1,1,1.23362
5,35389,24.6723,4.15242,6.89727,6.89727,0.9408,1,-2.73238
5,35390,24.6723,4.15242,11.0857,11.0857,0.843864,1,-6.90179
5,35391,24.6723,4.15242,19.9013,11.0857,0.699559,1,-15.6772
5,35392,24.6723,4.15242,5.46544,5.46544,1,1,1.30707
5,35393,24.6723,4.15242,4.47511,4.47511,1,1,-0.321246
5,35394,24.6723,4.15242,7.13652,4.47511,0.897744,1,2.97054
5,35395,24.6723,4.15242,4.19221,4.19221,1,1,-0.0396252
5,35396,24.6723,4.15242,11.641,11.641,0.739404,1,-7.45455
5,35397,24.6723,4.15242,5.59418,5.59418,1,1,-1.43522
5,35398,24.6723,4.15242,6.99109,6.99109,0.944954,1,-2.82577
5,35399,24.6723,4.15242,13.681,13.681,0.762503,1,-9.48519
5,35400,24.6723,4.15242,5.43243,5.43243,1,1,-1.2742
5,35401,24.6723,4.15242,5.49591,5.49591,0.99743,1,-1.3374
5,35402,24.6723,4.15242,11.3961,11.3961,0.787302,1,7.21074
5,35403,24.6723,4.15242,6.67602,6.67602,1,1,-2.51214
5,35404,24.6723,4.15242,8.72207,8.72207,0.920416,1,4.54887
5,35405,24.6723,4.15242,6.41788,6.41788,1,1,2.25517
5,35406,24.6723,4.15242,14.4765,14.4765,0.721352,1,10.2771
5,35407,24.6723,4.15242,7.75627,7.75627,1,1,3.58747
5,35408,24.6723,4.15242,7.75743,7.75743,0.999953,1,3.58862
5,35409,24.6723,4.15242,8.98076,8.98076,0.951626,1,4.80638
5,35410,24.6723,4.15242,10.9447,10.9447,0.923484,1,6.76141
5,35411,24.6723,4.15242,20.2919,20.2919,0.684646,1,16.066
5,35412,24.6723,4.15242,16.0362,16.0362,1,1,11.8298
5,35413,24.6723,4.15242,25.5781,16.0362,0.679264,1,21.3282
5,35414,24.6723,4.15242,19.9049,19.9049,0.854872,1,15.6809
5,35415,24.6723,4.15242,23.3236,19.9049,0.87061,1,19.0839
5,35416,24.6723,4.15242,29.3427,29.3427,0.682137,1,25.0757
5,35417,24.6723,4.15242,33.6996,29.3427,0.838123,1,29.4127
5,35418,24.6723,4.15242,32.6396,32.6396,0.874917,1,28.3575
5,35419,24.6723,4.15242,31.4317,31.4317,1,1,27.1552
5,35420,24.6723,4.15242,35.4878,35.4878,0.848403,1,31.1928
5,35421,24.6723,4.15242,40.7512,40.7512,0.807889,1,36.4322
5,35422,24.6723,4.15242,50.5856,50.5856,0.671259,1,46.2218
5,35423,24.6723,4.15242,57.7447,57.7447,0.748136,1,53.3484
5,35424,24.6723,4.15242,51.679,51.679,1,1,47.3103
5,35425,24.6723,4.15242,52.3148,52.3148,0.974561,1,47.9432
5,35426,24.6723,4.15242,53.7574,53.7574,0.943207,1,49.3792
5,35427,24.6723,4.15242,59.112,59.112,0.804904,1,54.7095
5,35428,24.6723,4.15242,56.5584,56.5584,1,1,52.1675
5,35429,24.6723,4.15242,49.3365,49.3365,1,1,44.9784
5,35430,24.6723,4.15242,54.4961,49.3365,0.811294,1,50.1146
5,35431,24.6723,4.15242,42.7333,42.7333,1,1,38.4053
5,35432,24.6723,4.15242,50.1292,50.1292,0.740991,1,45.7676
5,35433,24.6723,4.15242,50.1806,50.1806,0.997922,1,45.8187
5,35434,24.6723,4.15242,43.6937,43.6937,1,1,39.3613
5,35435,24.6723,4.15242,53.4929,53.4929,0.672215,1,49.116
5,35436,24.6723,4.15242,55.7134,55.7134,0.913931,1,51.3264
5,35437,24.6723,4.15242,52.0249,52.0249,1,1,47.6546
5,35438,24.6723,4.15242,54.5302,54.5302,0.903444,1,50.1485
5,35439,24.6723,4.15242,44.8588,44.8588,1,1,40.5211
5,35440,24.6723,4.15242,41.0563,41.0563,1,1,36.7359
5,35441,24.6723,4.15242,44.451,44.451,0.871455,1,40.1151
5,35442,24.6723,4.15242,51.9371,51.9371,0.738285,1,47.5673
5,35443,24.6723,4.15242,47.74,47.74,1,1,43.3893
5,35444,24.6723,4.15242,39.7941,39.7941,1,1,35.4795
5,35445,24.6723,4.15242,38.5947,38.5947,1,1,34.2856
5,35446,24.6723,4.15242,42.8278,42.8278,0.842339,1,38.4994
5,35447,24.6723,4.15242,34.3229,34.3229,1,1,30.0332
5,35448,24.6723,4.15242,42.8291,34.3229,0.708386,1,38.5007
5,35449,24.6723,4.15242,44.0647,44.0647,0.673784,1,39.7306
5,35450,24.6723,4.15242,52.1452,52.1452,0.720713,1,47.7744
5,35451,24.6723,4.15242,61.1848,61.1848,0.693233,1,56.7729
5,35452,24.6723,4.15242,67.7895,67.7895,0.765141,1,63.3475
5,35453,24.6723,4.15242,77.2635,77.2635,0.681135,1,72.7783
5,35454,24.6723,4.15242,80.6316,80.6316,0.872393,1,76.1312
5,35455,24.6723,4.15242,71.6067,71.6067,1,1,67.1473
5,35456,24.6723,4.15242,77.9496,77.9496,0.773301,1,73.4613
5,35457,24.6723,4.15242,79.6878,79.6878,0.931972,1,75.1916
5,35458,24.6723,4.15242,72.506,72.506,1,1,68.0425
5,35459,24.6723,4.15242,81.0409,72.506,0.70756,1,76.5386
5,35460,24.6723,4.15242,75.2408,75.2408,0.895077,1,70.7648
5,35461,24.6723,4.15242,77.8653,77.8653,0.899085,1,73.3775
5,35462,24.6723,4.15242,68.1866,68.1866,1,1,63.7428
5,35463,24.6723,4.15242,60.1577,60.1577,1,1,55.7504
5,35464,24.6723,4.15242,58.6645,58.6645,1,1,54.264
5,35465,24.6723,4.15242,60.8239,60.8239,0.9162,1,56.4135
5,35466,24.6723,4.15242,61.7607,61.7607,0.96274,1,57.3461
5,35467,24.6723,4.15242,56.6232,56.6232,1,1,52.232
5,35468,24.6723,4.15242,49.9374,49.9374,1,1,45.5766
5,35469,24.6723,4.15242,48.8708,48.8708,1,1,44.5148
5,35470,24.6723,4.15242,55.7537,55.7537,0.75656,1,51.3664
5,35471,24.6723,4.15242,48.9976,48.9976,1,1,44.6411
5,35472,24.6723,4.15242,40.0858,40.0858,1,1,35.7698
5,35473,24.6723,4.15242,40.877,40.877,0.968438,1,36.5575
5,35474,24.6723,4.15242,46.2938,46.2938,0.80288,1,41.9496
5,35475,24.6723,4.15242,48.4396,48.4396,0.916702,1,44.0857
5,35476,24.6723,4.15242,49.159,48.4396,0.971263,1,44.8018
5,35477,24.6723,4.15242,40.2484,40.2484,1,1,35.9318
5,35478,24.6723,4.15242,44.4954,40.2484,0.841865,1,40.1594
5,35479,24.6723,4.15242,47.7418,47.7418,0.738072,1,43.391
5,35480,24.6723,4.15242,46.3427,46.3427,1,1,41.9983
5,35481,24.6723,4.15242,44.008,44.008,1,1,39.6742
5,35482,24.6723,4.15242,50.3696,50.3696,0.772715,1,46.0069
5,35483,24.6723,4.15242,43.3297,43.3297,1,1,38.999
5,35484,24.6723,4.15242,39.9742,39.9742,1,1,35.6587
5,35485,24.6723,4.15242,31.9284,31.9284,1,1,27.6496
5,35486,24.6723,4.15242,37.4814,37.4814,0.798458,1,33.1773
5,35487,24.6723,4.15242,35.5957,35.5957,1,1,31.3002
5,35488,24.6723,4.15242,39.9162,39.9162,0.839361,1,35.601
5,35489,24.6723,4.15242,38.5014,38.5014,1,1,34.1927
5,35490,24.6723,4.15242,45.6949,45.6949,0.747097,1,41.3534
5,35491,24.6723,4.15242,47.5246,47.5246,0.928523,1,43.1748
5,35492,24.6723,4.15242,40.1748,40.1748,1,1,35.8584
5,35493,24.6723,4.15242,38.0727,38.0727,1,1,33.7659
5,35494,24.6723,4.15242,34.0837,34.0837,1,1,29.7951
5,35495,24.6723,4.15242,24.6291,24.6291,1,1,20.3835
5,35496,24.6723,4.15242,16.8571,16.8571,1,1,12.6469
5,35497,24.6723,4.15242,7.32666,7.32666,1,1,3.15982
5,35498,24.6723,4.15242,14.6504,14.6504,0.743163,1,10.4502
5,35499,24.6723,4.15242,11.5236,11.5236,1,1,7.3377
5,35500,24.6723,4.15242,6.99923,6.99923,1,1,2.83388
5,35501,23.4387,4.15242,9.24523,6.99923,0.908623,1,-5.06966
5,35502,23.4387,4.15242,8.33021,8.33021,0.944797,1,4.1588
5,35503,23.4387,4.15242,11.3184,11.3184,0.880301,1,7.13342
5,35504,23.4387,4.15242,14.6437,11.3184,0.867733,1,10.4436
5,35505,23.4387,4.15242,5.19562,5.19562,1,1,1.03847
5,35506,23.4387,4.15242,11.0785,11.0785,0.778031,1,6.89455
5,35507,23.4387,4.15242,4.46575,4.46575,1,1,0.311928
5,35508,23.4387,4.15242,6.36234,6.36234,0.92227,1,-2.19988
5,35509,23.4387,4.15242,4.99262,4.99262,1,1,0.836393
5,35510,23.4387,4.15242,11.5156,11.5156,0.757069,1,7.3297
5,35511,23.4387,4.15242,6.21417,6.21417,1,1,2.05239
5,35512,23.4387,4.15242,11.3362,11.3362,0.803701,1,7.15107
5,35513,23.4387,4.15242,6.11017,6.11017,1,1,1.94886
5,35514,23.4387,4.15242,10.9904,10.9904,0.812035,1,6.80685
5,35515,23.4387,4.15242,19.8186,19.8186,0.686154,1,15.5949
5,35516,23.4387,4.15242,18.4274,18.4274,1,1,14.21
5,35517,23.4387,4.15242,15.2005,15.2005,1,1,10.9978
5,35518,23.4387,4.15242,20.4741,20.4741,0.79852,1,16.2474
5,35519,23.4387,4.15242,15.2748,15.2748,1,1,11.0718
5,35520,23.4387,4.15242,16.37,16.37,0.95435,1,12.162
5,35521,23.4387,4.15242,17.5701,17.5701,0.950087,1,13.3566
5,35522,23.4387,4.15242,10.4774,10.4774,1,1,6.29621
5,35523,23.4387,4.15242,19.6119,10.4774,0.677247,1,15.3891
5,35524,23.4387,4.15242,18.4054,18.4054,0.713019,1,14.1882
5,35525,23.4387,4.15242,20.2769,20.2769,0.923258,1,16.0512
5,35526,23.4387,4.15242,20.2893,20.2893,0.999475,1,16.0634
5,35527,23.4387,4.15242,10.5529,10.5529,1,1,6.37136
5,35528,23.4387,4.15242,15.3975,15.3975,0.81327,1,11.1939
5,35529,23.4387,4.15242,17.0738,17.0738,0.930977,1,12.8626
5,35530,23.4387,4.15242,17.2544,17.2544,0.992326,1,13.0424
5,35531,23.4387,4.15242,26.5656,26.5656,0.672161,1,22.3112
5,35532,23.4387,4.15242,19.6592,19.6592,1,1,15.4362
5,35533,23.4387,4.15242,25.852,25.852,0.767809,1,21.6009
5,35534,23.4387,4.15242,26.0714,26.0714,0.990683,1,21.8193
5,35535,23.4387,4.15242,21.1282,21.1282,1,1,16.8986
5,35536,23.4387,4.15242,24.1494,24.1494,0.879064,1,19.906
5,35537,23.4387,4.15242,24.0926,24.0926,1,1,19.8495
5,35538,23.4387,4.15242,21.5803,21.5803,1,1,17.3486
5,35539,23.4387,4.15242,20.5936,20.5936,1,1,16.3664
5,35540,23.4387,4.15242,15.6647,15.6647,1,1,11.46
5,35541,23.4387,4.15242,24.7753,24.7753,0.67794,1,20.529
5,35542,23.4387,4.15242,32.5629,32.5629,0.717303,1,28.2812
5,35543,23.4387,4.15242,33.5462,33.5462,0.958914,1,29.2601
5,35544,23.4387,4.15242,26.0329,26.0329,1,1,21.781
5,35545,23.4387,4.15242,34.6702,26.0329,0.691768,1,30.3789
5,35546,23.4387,4.15242,24.5645,24.5645,1,1,20.3192
5,35547,23.4387,4.15242,19.1224,19.1224,1,1,14.9019
5,35548,23.4387,4.15242,17.5066,17.5066,1,1,13.2934
5,35549,23.4387,4.15242,19.3721,19.3721,0.923492,1,15.1505
5,35550,23.4387,4.15242,15.861,15.861,1,1,11.6553
5,35551,23.4387,4.15242,6.12127,6.12127,1,1,1.95991
