IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,303,900.381,55.6752,408.203,408.203,1
5,304,900.381,55.6752,286.35,286.35,1
5,305,900.381,55.6752,414.102,414.102,0.86772
5,306,900.381,55.6752,465.423,465.423,0.944595
5,307,900.381,55.6752,237.256,237.256,1
5,308,900.381,55.6752,230.472,230.472,1
5,309,900.381,55.6752,346.086,346.086,0.879497
5,310,900.381,55.6752,343.947,343.947,1
5,311,900.381,55.6752,348.701,348.701,0.994734
5,312,900.381,55.6752,344.996,344.996,1
5,313,900.381,55.6752,371.581,371.581,0.970905
5,314,900.381,55.6752,484.282,484.282,0.882347
5,315,900.381,55.6752,281.666,281.666,1
5,316,900.381,55.6752,344.631,344.631,0.932458
5,317,900.381,55.6752,146.993,146.993,1
5,318,900.381,55.6752,185.704,185.704,0.957917
5,319,900.381,55.6752,101.968,101.968,1
5,320,900.381,55.6752,185.068,185.068,0.911838
5,321,855.362,55.6752,77.3387,77.3387,1
5,322,855.362,55.6752,89.9737,89.9737,0.985337
5,323,855.362,55.6752,195.032,195.032,0.88442
5,324,855.362,55.6752,341.622,341.622,0.842503
5,325,855.362,55.6752,200.166,200.166,1
5,326,855.362,55.6752,350.251,350.251,0.839068
5,327,855.362,55.6752,181.677,181.677,1
5,328,855.362,55.6752,332.998,332.998,0.837855
5,329,855.362,55.6752,362.001,362.001,0.966661
5,330,855.362,55.6752,202.967,202.967,1
5,331,855.362,55.6752,56.419,56.419,1
5,332,855.362,55.6752,117.256,117.256,0.931346
5,333,855.362,55.6752,102.088,102.088,1
5,334,855.362,55.6752,203.364,203.364,0.88834
5,335,855.362,55.6752,415.015,415.015,0.780797
5,336,855.362,55.6752,268.012,268.012,1
5,337,855.362,55.6752,237.691,237.691,1
5,338,855.362,55.6752,191.213,191.213,1
5,339,855.362,55.6752,420.249,420.249,0.765088
5,340,855.362,55.6752,460.257,460.257,0.954303
5,341,855.362,55.6752,471.22,471.22,0.987265
5,342,855.362,55.6752,253.742,253.742,1
5,343,855.362,55.6752,414.161,414.161,0.828992
5,344,855.362,55.6752,248.274,248.274,1
5,345,855.362,55.6752,307.49,307.49,0.933113
5,346,855.362,55.6752,525.286,525.286,0.775208
5,347,855.362,55.6752,294.747,294.747,1
5,348,855.362,55.6752,445.054,445.054,0.83885
5,349,855.362,55.6752,640.535,640.535,0.795698
5,350,855.362,55.6752,495.733,495.733,1
5,351,855.362,55.6752,555.161,555.161,0.932881
5,352,855.362,55.6752,241.114,241.114,1
5,353,855.362,55.6752,370.093,370.093,0.860029
5,354,855.362,55.6752,240.116,240.116,1
5,355,855.362,55.6752,162.846,162.846,1
5,356,855.362,55.6752,80.4874,80.4874,1
5,357,855.362,55.6752,156.644,156.644,0.914814
5,358,855.362,55.6752,148.994,148.994,1
5,359,855.362,55.6752,56.7659,56.7659,1
5,360,855.362,55.6752,101.477,101.477,0.949071
5,361,812.594,55.6752,75.9366,75.9366,1
5,362,812.594,55.6752,178.431,178.431,0.881499
5,363,812.594,55.6752,163.149,163.149,1
5,364,812.594,55.6752,360.437,163.149,0.784437
5,365,812.594,55.6752,370.622,163.149,0.774667
5,366,812.594,55.6752,387.902,387.902,0.758367
5,367,812.594,55.6752,495.005,495.005,0.876514
5,368,812.594,55.6752,267.128,267.128,1
5,369,812.594,55.6752,431.219,431.219,0.817149
5,370,812.594,55.6752,503.978,431.219,0.914352
5,371,812.594,55.6752,484.838,484.838,0.936145
5,372,812.594,55.6752,499.317,499.317,0.98234
5,373,812.594,55.6752,310.654,310.654,1
5,374,812.594,55.6752,354.331,354.331,0.947669
5,375,812.594,55.6752,210.44,210.44,1
5,376,812.594,55.6752,340.669,340.669,0.85192
5,377,812.594,55.6752,498.171,498.171,0.823801
5,378,812.594,55.6752,511.427,511.427,0.983819
5,379,812.594,55.6752,423.263,423.263,1
5,380,812.594,55.6752,443.714,443.714,0.975146
5,381,812.594,55.6752,433.38,433.38,1
5,382,812.594,55.6752,379.652,379.652,1
5,383,812.594,55.6752,166.584,166.584,1
5,384,812.594,55.6752,268.021,268.021,0.882645
5,385,812.594,55.6752,410.276,410.276,0.839405
5,386,812.594,55.6752,449.818,449.818,0.952503
5,387,812.594,55.6752,444.097,444.097,1
5,388,812.594,55.6752,387.437,387.437,1
5,389,812.594,55.6752,200.863,200.863,1
5,390,812.594,55.6752,386.723,386.723,0.795548
5,391,812.594,55.6752,340.865,340.865,1
5,392,812.594,55.6752,474.655,474.655,0.848194
5,393,812.594,55.6752,440.103,440.103,1
5,394,812.594,55.6752,268.909,268.909,1
5,395,812.594,55.6752,202.65,202.65,1
5,396,812.594,55.6752,113.666,113.666,1
5,397,812.594,55.6752,65.7501,65.7501,1
5,398,812.594,55.6752,271.857,271.857,0.77597
5,399,812.594,55.6752,454.345,454.345,0.798856
5,400,812.594,55.6752,405.999,405.999,1
5,401,771.964,55.6752,209.162,209.162,1
