IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,493,78.3564,54.5079,120.644,120.644,1
5,494,78.3564,54.5079,124.537,124.537,0.95153
5,495,78.3564,54.5079,129.038,129.038,0.944177
5,496,78.3564,54.5079,148.171,129.038,0.783354
5,497,78.3564,54.5079,120.341,120.341,1
5,498,78.3564,54.5079,102.34,102.34,1
5,499,78.3564,54.5079,98.6407,98.6407,1
5,500,78.3564,54.5079,96.3085,96.3085,1
5,501,74.4386,54.5079,99.7642,99.7642,0.954638
5,502,74.4386,54.5079,75.856,75.856,1
5,503,74.4386,54.5079,59.354,59.354,1
5,504,74.4386,54.5079,75.7482,75.7482,0.802328
5,505,74.4386,54.5079,57.9082,57.9082,1
5,506,74.4386,54.5079,65.4583,65.4583,0.903546
5,507,74.4386,54.5079,61.302,61.302,1
5,508,74.4386,54.5079,62.1671,62.1671,0.988446
5,509,74.4386,54.5079,78.5909,62.1671,0.80201
5,510,74.4386,54.5079,64.4207,64.4207,0.97018
5,511,74.4386,54.5079,85.0948,64.4207,0.757498
5,512,74.4386,54.5079,63.7859,63.7859,1
5,513,74.4386,54.5079,57.8798,57.8798,1
5,514,74.4386,54.5079,71.3899,71.3899,0.834023
5,515,74.4386,54.5079,59.2869,59.2869,1
5,516,74.4386,54.5079,58.5736,58.5736,1
5,517,74.4386,54.5079,77.5497,77.5497,0.774977
5,518,74.4386,54.5079,93.3418,93.3418,0.808843
5,519,74.4386,54.5079,88.0891,88.0891,1
5,520,74.4386,54.5079,112.453,112.453,0.72087
5,521,74.4386,54.5079,89.5122,89.5122,1
5,522,74.4386,54.5079,99.2533,99.2533,0.87734
5,523,74.4386,54.5079,92.0427,92.0427,1
5,524,74.4386,54.5079,114.789,92.0427,0.736704
5,525,74.4386,54.5079,81.9884,81.9884,1
5,526,74.4386,54.5079,85.8965,85.8965,0.948853
5,527,74.4386,54.5079,109.625,109.625,0.72705
