IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
2325,11594.0000,608.0909,1000.0000,12.6765,11888.1016,483.4837,-0.0000,12.6765,0,0,-1,0.0000,11888.1016,483.4837,-0.0000,12.6765,56
2326,11599.0000,823.2239,1000.0000,11.1737,11861.9971,-0.0000,146.6264,11.1737,0,0,-1,0.0000,11861.9971,-0.0000,146.6264,11.1737,57
2327,11605.0000,518.2249,925.6104,15.0000,11915.4424,666.8325,-0.0000,15.0000,0,0,-1,0.0000,11915.4424,666.8325,-0.0000,15.0000,58
2328,11609.0000,1000.0000,235.3904,8.5377,11960.4697,182.1683,1000.0000,8.5377,0,0,-1,0.0000,11960.4697,182.1683,1000.0000,8.5377,57
2329,11613.0000,98.4680,1000.0000,14.9309,11982.0117,659.8896,-0.0000,14.9309,0,0,-1,0.0000,11982.0117,659.8896,-0.0000,14.9309,57
2330,11617.0000,958.7173,982.7922,8.0000,11971.0645,-0.0000,15.4463,8.0000,0,0,-1,0.0000,11971.0645,-0.0000,15.4463,8.0000,58
2331,11621.0000,862.5400,191.4069,8.0000,11923.0430,-0.0000,619.4650,8.0000,0,0,-1,0.0000,11923.0430,-0.0000,619.4650,8.0000,56
2332,11627.0000,722.9522,272.8213,8.0000,11919.4111,190.7354,1000.0000,8.0000,0,0,-1,0.0000,11919.4111,190.7354,1000.0000,8.0000,57
2333,11633.0000,708.7003,304.1331,15.0000,11886.0850,-0.0000,886.1630,15.0000,0,0,-1,0.0000,11886.0850,-0.0000,886.1630,15.0000,58
2334,11637.0000,1000.0000,420.1454,11.4162,11960.4385,-0.0000,914.4229,11.4162,0,0,-1,0.0000,11960.4385,-0.0000,914.4229,11.4162,58
2335,11643.0000,1000.0000,916.5734,14.9394,11885.1582,353.9141,-0.0000,14.9394,0,0,-1,0.0000,11885.1582,353.9141,-0.0000,14.9394,59
2336,11647.0000,160.6402,0.0000,8.4887,12018.3594,714.8240,1000.0000,8.4887,0,0,-1,0.0000,12018.3594,714.8240,1000.0000,8.4887,59
2337,11651.0000,510.5752,0.0000,12.4808,11875.4932,192.9989,1000.0000,12.4808,0,0,-1,0.0000,11875.4932,192.9989,1000.0000,12.4808,60
2338,11657.0000,577.0579,0.0000,9.7363,11970.0459,335.2502,1000.0000,9.7363,0,0,-1,0.0000,11970.0459,335.2502,1000.0000,9.7363,60
2339,11662.0000,622.2191,45.2142,15.0000,11892.9023,637.5126,999.9999,15.0000,0,0,-1,0.0000,11892.9023,637.5126,999.9999,15.0000,58
2340,11666.0000,897.1228,0.0000,12.5814,12024.8818,175.1287,1000.0001,12.5814,0,0,-1,0.0000,12024.8818,175.1287,1000.0001,12.5814,59
2341,11670.0000,1000.0000,397.1383,11.4629,11965.5049,-0.0000,984.0337,11.4629,0,0,-1,0.0000,11965.5049,-0.0000,984.0337,11.4629,59
2342,11676.0000,691.2121,657.6929,15.0000,11861.8643,-0.0000,139.6885,15.0000,0,0,-1,0.0000,11861.8643,-0.0000,139.6885,15.0000,60
2343,11680.0000,0.0000,853.8666,10.0217,11996.7666,921.9321,-0.0000,10.0217,0,0,-1,0.0000,11996.7666,921.9321,-0.0000,10.0217,60
2344,11686.0000,0.0000,400.3944,8.4855,11944.9619,999.9999,644.9965,8.4855,0,0,-1,0.0000,11944.9619,999.9999,644.9965,8.4855,59
2345,11692.0000,464.6329,401.2165,8.0000,11872.8799,877.1194,1000.0001,8.0000,0,0,-1,0.0000,11872.8799,877.1194,1000.0001,8.0000,58
2346,11696.0000,0.0000,956.1131,8.6110,11965.5967,1000.0000,93.8998,8.6110,0,0,-1,0.0000,11965.5967,1000.0000,93.8998,8.6110,58
2347,11700.0000,1000.0000,769.7106,9.8850,12017.0547,-0.0000,376.0680,9.8850,0,0,-1,0.0000,12017.0547,-0.0000,376.0680,9.8850,59
2348,11706.0000,138.6550,976.9836,8.0000,12095.8438,1000.0000,56.8247,8.0000,0,0,-1,0.0000,12095.8438,1000.0000,56.8247,8.0000,59
2349,11711.0000,783.2722,0.0000,11.7707,11951.2695,123.5564,1000.0001,11.7707,0,0,-1,0.0000,11951.2695,123.5564,1000.0001,11.7707,59
2350,11717.0000,409.6548,466.1378,15.0000,11887.9648,1000.0001,540.0569,15.0000,0,0,-1,0.0000,11887.9648,1000.0001,540.0569,15.0000,57
2351,11721.0000,911.2856,379.8732,15.0000,11919.4648,-0.0000,545.3127,15.0000,0,0,-1,0.0000,11919.4648,-0.0000,545.3127,15.0000,56
2352,11726.0000,353.0008,0.0000,13.5338,11956.5361,570.2615,999.9999,13.5338,0,0,-1,0.0000,11956.5361,570.2615,999.9999,13.5338,55
2353,11732.0000,1000.0000,824.2871,12.3872,12092.2021,-0.0000,363.7318,12.3872,0,0,-1,0.0000,12092.2021,-0.0000,363.7318,12.3872,54
2354,11737.0000,988.8636,0.0000,13.9330,12024.4346,-0.0000,514.6989,13.9330,0,0,-1,0.0000,12024.4346,-0.0000,514.6989,13.9330,55
2355,11741.0000,524.7426,558.0815,15.0000,11933.2744,26.1762,-0.0000,15.0000,0,0,-1,0.0000,11933.2744,26.1762,-0.0000,15.0000,56
2356,11745.0000,4.6799,172.1721,15.0000,12050.0312,993.8638,1000.0000,15.0000,0,0,-1,0.0000,12050.0312,993.8638,1000.0000,15.0000,57
2357,11751.0000,0.0000,84.3220,9.2317,12003.2021,722.6009,1000.0000,9.2317,0,0,-1,0.0000,12003.2021,722.6009,1000.0000,9.2317,56
2358,11756.0000,0.0000,682.3046,8.4121,12088.9316,827.9311,-0.0000,8.4121,0,0,-1,0.0000,12088.9316,827.9311,-0.0000,8.4121,56
2359,11760.0000,212.8445,912.8723,15.0000,11986.3281,649.3250,-0.0000,15.0000,0,0,-1,0.0000,11986.3281,649.3250,-0.0000,15.0000,57
