IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
2612,25016.0000,888.3593,0.0000,8.5621,25234.9531,561.9012,1000.0000,8.5621,0,0,-1,0.0000,25234.9531,561.9012,1000.0000,8.5621,26
2613,25027.0000,189.5669,692.2577,15.0000,25234.6445,896.3666,-0.0000,15.0000,0,0,-1,0.0000,25234.6445,896.3666,-0.0000,15.0000,27
2614,25033.0000,70.2745,740.6516,8.0000,25287.3848,817.7252,-0.0000,8.0000,0,0,-1,0.0000,25287.3848,817.7252,-0.0000,8.0000,28
2615,25041.0000,0.0000,16.3919,12.8617,25416.9512,621.7931,999.9999,12.8617,0,0,-1,0.0000,25416.9512,621.7931,999.9999,12.8617,29
2616,25048.0000,971.9373,1000.0000,11.0126,25395.8398,-0.0000,109.9872,11.0126,0,0,-1,0.0000,25395.8398,-0.0000,109.9872,11.0126,30
2617,25061.0000,0.0000,429.9675,10.5773,25288.2266,1000.0001,773.2733,10.5773,0,0,-1,0.0000,25288.2266,1000.0001,773.2733,10.5773,31
2618,25071.0000,0.0000,660.0645,10.9685,25432.8906,940.8273,-0.0000,10.9685,0,0,-1,0.0000,25432.8906,940.8273,-0.0000,10.9685,27
2619,25080.0000,997.0522,57.7840,15.0000,25423.4180,-0.0000,984.1343,15.0000,0,0,-1,0.0000,25423.4180,-0.0000,984.1343,15.0000,28
2620,25094.0000,1000.0000,276.3162,10.7453,25343.9844,-0.0000,846.2921,10.7453,0,0,-1,0.0000,25343.9844,-0.0000,846.2921,10.7453,29
2621,25108.0000,1000.0000,741.3100,14.2970,25389.5762,28.5447,-0.0000,14.2970,0,0,-1,0.0000,25389.5762,28.5447,-0.0000,14.2970,28
2622,25115.0000,1000.0000,960.1507,11.3216,25430.4766,91.8847,-0.0000,11.3216,0,0,-1,0.0000,25430.4766,91.8847,-0.0000,11.3216,29
2623,25123.0000,1000.0000,259.6434,10.4684,25344.2715,-0.0000,653.7705,10.4684,0,0,-1,0.0000,25344.2715,-0.0000,653.7705,10.4684,30
2624,25131.0000,0.0000,201.2613,9.5776,25446.4727,999.9999,466.1720,9.5776,0,0,-1,0.0000,25446.4727,999.9999,466.1720,9.5776,30
2625,25145.0000,0.0000,42.5965,8.1373,25445.0293,655.5740,999.9999,8.1373,0,0,-1,0.0000,25445.0293,655.5740,999.9999,8.1373,29
2626,25152.0000,1000.0000,158.5483,13.8391,25421.5625,376.0785,1000.0000,13.8391,0,0,-1,0.0000,25421.5625,376.0785,1000.0000,13.8391,30
2627,25160.0000,226.0105,956.4315,8.0000,25462.5840,481.3868,-0.0000,8.0000,0,0,-1,0.0000,25462.5840,481.3868,-0.0000,8.0000,30
2628,25169.0000,51.2160,0.0000,12.4427,25464.9473,1000.0001,580.7736,12.4427,0,0,-1,0.0000,25464.9473,1000.0001,580.7736,12.4427,30
2629,25182.0000,0.0000,751.6885,11.1768,25535.2988,1000.0001,114.2846,11.1768,0,0,-1,0.0000,25535.2988,1000.0001,114.2846,11.1768,28
2630,25190.0000,477.7627,646.9285,15.0000,25339.3770,498.1689,-0.0000,15.0000,0,0,-1,0.0000,25339.3770,498.1689,-0.0000,15.0000,28
2631,25203.0000,406.2327,0.0000,13.5378,25535.9727,791.4215,1000.0000,13.5378,0,0,-1,0.0000,25535.9727,791.4215,1000.0000,13.5378,29
2632,25213.0000,174.7991,1000.0000,13.2523,25498.3242,1000.0000,377.0135,13.2523,0,0,-1,0.0000,25498.3242,1000.0000,377.0135,13.2523,29
2633,25219.0000,712.6818,285.3263,8.0000,25451.0684,97.4947,1000.0001,8.0000,0,0,-1,0.0000,25451.0684,97.4947,1000.0001,8.0000,28
2634,25228.0000,618.5744,1000.0000,9.7007,25432.5020,487.9137,-0.0000,9.7007,0,0,-1,0.0000,25432.5020,487.9137,-0.0000,9.7007,29
2635,25235.0000,283.9129,0.6953,8.0000,25489.2910,593.3593,1000.0001,8.0000,0,0,-1,0.0000,25489.2910,593.3593,1000.0001,8.0000,28
2636,25244.0000,94.2499,0.0000,12.1934,25510.8359,1000.0001,661.1828,12.1934,0,0,-1,0.0000,25510.8359,1000.0001,661.1828,12.1934,29
2637,25254.0000,730.1496,1000.0000,14.0750,25573.2129,631.7332,-0.0000,14.0750,0,0,-1,0.0000,25573.2129,631.7332,-0.0000,14.0750,29
2638,25264.0000,0.0000,582.1281,10.9949,25496.8965,1000.0000,501.8228,10.9949,0,0,-1,0.0000,25496.8965,1000.0000,501.8228,10.9949,29
2639,25271.0000,0.0000,292.5904,10.8393,25552.5977,1000.0001,717.5399,10.8393,0,0,-1,0.0000,25552.5977,1000.0001,717.5399,10.8393,30
2640,25278.0000,169.8498,843.2796,15.0000,25509.8340,799.1868,-0.0000,15.0000,0,0,-1,0.0000,25509.8340,799.1868,-0.0000,15.0000,31
2641,25287.0000,570.7110,1000.0000,12.1725,25524.8672,245.6033,-0.0000,12.1725,0,0,-1,0.0000,25524.8672,245.6033,-0.0000,12.1725,31
2642,25295.0000,1000.0000,302.6762,13.9929,25608.8086,72.6122,1000.0000,13.9929,0,0,-1,0.0000,25608.8086,72.6122,1000.0000,13.9929,30
2643,25306.0000,93.5670,0.0000,10.2797,25566.1602,1000.0001,743.4489,10.2797,0,0,-1,0.0000,25566.1602,1000.0001,743.4489,10.2797,31
2644,25312.0000,774.4497,1000.0000,11.9634,25575.3516,-0.0000,154.9817,11.9634,0,0,-1,0.0000,25575.3516,-0.0000,154.9817,11.9634,31
2645,25322.0000,569.8221,0.0000,13.6626,25677.2090,80.0170,1000.0001,13.6626,0,0,-1,0.0000,25677.2090,80.0170,1000.0001,13.6626,31
2646,25333.0000,1000.0000,604.1393,9.3888,25643.3555,-0.0000,513.0224,9.3888,0,0,-1,0.0000,25643.3555,-0.0000,513.0224,9.3888,32
2647,25341.0000,507.3871,169.1084,15.0000,25596.4590,526.1838,1000.0001,15.0000,0,0,-1,0.0000,25596.4590,526.1838,1000.0001,15.0000,32
2648,25346.0000,476.5030,1000.0000,11.2436,25638.3281,455.3985,-0.0000,11.2436,0,0,-1,0.0000,25638.3281,455.3985,-0.0000,11.2436,31
2649,25359.0000,1000.0000,193.3410,10.4586,25637.2754,87.1030,1000.0000,10.4586,0,0,-1,0.0000,25637.2754,87.1030,1000.0000,10.4586,31
2650,25372.0000,309.5821,323.3777,15.0000,25574.3184,695.8705,1000.0001,15.0000,0,0,-1,0.0000,25574.3184,695.8705,1000.0001,15.0000,32
2651,25380.0000,584.5298,1000.0000,10.8890,25702.9453,663.3193,-0.0000,10.8890,0,0,-1,0.0000,25702.9453,663.3193,-0.0000,10.8890,33
2652,25388.0000,0.0000,903.5150,13.7451,25701.6797,1000.0000,188.2677,13.7451,0,0,-1,0.0000,25701.6797,1000.0000,188.2677,13.7451,34
2653,25402.0000,474.7987,369.3177,8.0000,25580.7910,708.2169,1000.0000,8.0000,0,0,-1,0.0000,25580.7910,708.2169,1000.0000,8.0000,33
2654,25408.0000,988.5133,701.6483,8.0000,25674.8984,-0.0000,535.3054,8.0000,0,0,-1,0.0000,25674.8984,-0.0000,535.3054,8.0000,34
2655,25421.0000,0.0000,716.7685,11.2849,25779.5840,999.9999,263.5843,11.2849,0,0,-1,0.0000,25779.5840,999.9999,263.5843,11.2849,34
2656,25427.0000,0.0000,914.6382,11.7928,25711.7520,903.4831,-0.0000,11.7928,0,0,-1,0.0000,25711.7520,903.4831,-0.0000,11.7928,33
2657,25435.0000,1000.0000,545.2059,12.6406,25435.0000,1000.0000,545.2059,12.6406,0,0,-1,0.0000,25435.0000,1000.0000,545.2059,12.6406,31
2658,25445.0000,686.1613,447.9324,15.0000,25627.3770,-0.0000,774.0488,15.0000,0,0,-1,0.0000,25627.3770,-0.0000,774.0488,15.0000,31
2659,25459.0000,793.2205,333.2113,15.0000,25751.2109,-0.0000,966.9183,15.0000,0,0,-1,0.0000,25751.2109,-0.0000,966.9183,15.0000,29
2660,25470.0000,462.4225,1000.0000,12.4877,25726.2109,437.2376,-0.0000,12.4877,0,0,-1,0.0000,25726.2109,437.2376,-0.0000,12.4877,28
2661,25477.0000,0.0000,284.5810,12.2039,25702.4102,1000.0000,439.5493,12.2039,0,0,-1,0.0000,25702.4102,1000.0000,439.5493,12.2039,29
2662,25489.0000,771.6873,1000.0000,8.0032,25762.6367,-0.0000,254.5984,8.0032,0,0,-1,0.0000,25762.6367,-0.0000,254.5984,8.0032,30
2663,25496.0000,209.8621,0.0000,9.0311,25737.1191,602.8613,999.9999,9.0311,0,0,-1,0.0000,25737.1191,602.8613,999.9999,9.0311,30
2664,25503.0000,755.9149,1000.0000,11.8372,25788.3594,456.6660,-0.0000,11.8372,0,0,-1,0.0000,25788.3594,456.6660,-0.0000,11.8372,29
2665,25508.0000,40.7752,511.6972,15.0000,25742.9805,999.9999,432.0644,15.0000,0,0,-1,0.0000,25742.9805,999.9999,432.0644,15.0000,30
2666,25518.0000,211.9500,197.5037,15.0000,25788.2285,1000.0000,743.1514,15.0000,0,0,-1,0.0000,25788.2285,1000.0000,743.1514,15.0000,29
2667,25525.0000,904.2279,980.2230,8.0000,25754.8770,498.2576,-0.0000,8.0000,0,0,-1,0.0000,25754.8770,498.2576,-0.0000,8.0000,29
2668,25532.0000,868.2703,0.0000,14.0609,25873.1445,53.6556,1000.0000,14.0609,0,0,-1,0.0000,25873.1445,53.6556,1000.0000,14.0609,30
2669,25537.0000,482.7477,0.0000,14.7127,25836.5156,754.0812,1000.0000,14.7127,0,0,-1,0.0000,25836.5156,754.0812,1000.0000,14.7127,29
2670,25546.0000,0.0000,344.0278,13.0376,25783.1699,999.9999,686.1907,13.0376,0,0,-1,0.0000,25783.1699,999.9999,686.1907,13.0376,30
2671,25557.0000,769.0690,754.4584,15.0000,25829.9277,-0.0000,231.2312,15.0000,0,0,-1,0.0000,25829.9277,-0.0000,231.2312,15.0000,30
2672,25571.0000,1000.0000,598.2921,14.1884,25796.1035,-0.0000,470.5970,14.1884,0,0,-1,0.0000,25796.1035,-0.0000,470.5970,14.1884,30
2673,25577.0000,925.1404,388.4779,15.0000,25826.3633,-0.0000,731.8700,15.0000,0,0,-1,0.0000,25826.3633,-0.0000,731.8700,15.0000,28
2674,25587.0000,611.6808,361.2305,8.0000,25840.1445,-0.0000,857.4604,8.0000,0,0,-1,0.0000,25840.1445,-0.0000,857.4604,8.0000,28
2675,25595.0000,618.7234,596.0632,15.0000,25833.6250,-0.0000,195.8340,15.0000,0,0,-1,0.0000,25833.6250,-0.0000,195.8340,15.0000,29
2676,25607.0000,975.4897,0.0000,12.9230,25894.4863,-0.0000,755.8941,12.9230,0,0,-1,0.0000,25894.4863,-0.0000,755.8941,12.9230,29
2677,25615.0000,0.0000,322.1992,11.2396,25880.9434,1000.0000,763.0615,11.2396,0,0,-1,0.0000,25880.9434,1000.0000,763.0615,11.2396,29
2678,25626.0000,1000.0000,321.0807,10.0249,25874.1289,-0.0000,632.6801,10.0249,0,0,-1,0.0000,25874.1289,-0.0000,632.6801,10.0249,30
2679,25634.0000,466.4612,49.0082,15.0000,25874.7852,486.4327,1000.0000,15.0000,0,0,-1,0.0000,25874.7852,486.4327,1000.0000,15.0000,30
2680,25643.0000,1000.0000,858.2294,11.8645,25930.9844,55.9235,-0.0000,11.8645,0,0,-1,0.0000,25930.9844,55.9235,-0.0000,11.8645,29
2681,25657.0000,684.3159,60.5868,8.0000,25858.6582,373.1154,999.9999,8.0000,0,0,-1,0.0000,25858.6582,373.1154,999.9999,8.0000,29
2682,25667.0000,209.7018,0.0000,10.1843,25942.3789,1000.0000,993.8010,10.1843,0,0,-1,0.0000,25942.3789,1000.0000,993.8010,10.1843,30
2683,25681.0000,700.4419,429.2455,8.0000,25849.1758,-0.0000,567.8290,8.0000,0,0,-1,0.0000,25849.1758,-0.0000,567.8290,8.0000,29
2684,25687.0000,0.0000,103.1300,14.4258,26013.3184,1000.0001,742.1086,14.4258,0,0,-1,0.0000,26013.3184,1000.0001,742.1086,14.4258,30
2685,25699.0000,42.2622,1000.0000,8.2593,25983.4922,544.7784,-0.0000,8.2593,0,0,-1,0.0000,25983.4922,544.7784,-0.0000,8.2593,31
2686,25713.0000,933.4343,1000.0000,8.4581,26016.3691,-0.0000,150.9956,8.4581,0,0,-1,0.0000,26016.3691,-0.0000,150.9956,8.4581,28
2687,25723.0000,1000.0000,222.8701,8.7808,25966.0488,-0.0000,640.4160,8.7808,0,0,-1,0.0000,25966.0488,-0.0000,640.4160,8.7808,29
2688,25733.0000,1000.0000,266.5327,12.2907,26037.9062,145.8526,1000.0000,12.2907,0,0,-1,0.0000,26037.9062,145.8526,1000.0000,12.2907,29
2689,25739.0000,765.7204,0.0000,12.5001,26143.6211,74.1950,1000.0000,12.5001,0,0,-1,0.0000,26143.6211,74.1950,1000.0000,12.5001,29
2690,25752.0000,340.9395,1000.0000,12.6828,25991.8828,896.0535,-0.0000,12.6828,0,0,-1,0.0000,25991.8828,896.0535,-0.0000,12.6828,28
2691,25760.0000,15.7684,1000.0000,8.6336,26164.6562,890.9858,-0.0000,8.6336,0,0,-1,0.0000,26164.6562,890.9858,-0.0000,8.6336,28
2692,25766.0000,1000.0000,227.9348,11.9931,26061.1211,-0.0000,621.3406,11.9931,0,0,-1,0.0000,26061.1211,-0.0000,621.3406,11.9931,28
2693,25778.0000,69.3266,917.0080,15.0000,26115.5137,1000.0000,410.3768,15.0000,0,0,-1,0.0000,26115.5137,1000.0000,410.3768,15.0000,29
2694,25784.0000,0.0000,551.4083,13.5974,25996.9238,1000.0001,648.7225,13.5974,0,0,-1,0.0000,25996.9238,1000.0001,648.7225,13.5974,28
2695,25794.0000,0.0000,892.2849,10.6948,26117.4980,1000.0000,140.6638,10.6948,0,0,-1,0.0000,26117.4980,1000.0000,140.6638,10.6948,27
2696,25802.0000,369.9993,1000.0000,14.8583,26062.0625,999.9999,64.1928,14.8583,0,0,-1,0.0000,26062.0625,999.9999,64.1928,14.8583,27
2697,25810.0000,0.0000,746.8662,12.7316,26059.3223,1000.0001,363.3018,12.7316,0,0,-1,0.0000,26059.3223,1000.0001,363.3018,12.7316,28
2698,25815.0000,1000.0000,858.0541,10.0889,26084.7207,114.4916,-0.0000,10.0889,0,0,-1,0.0000,26084.7207,114.4916,-0.0000,10.0889,29
2699,25824.0000,1000.0000,905.4834,11.8417,26097.6426,452.0201,-0.0000,11.8417,0,0,-1,0.0000,26097.6426,452.0201,-0.0000,11.8417,30
2700,25832.0000,0.0000,614.5823,12.9671,26044.7559,1000.0000,373.1333,12.9671,0,0,-1,0.0000,26044.7559,1000.0000,373.1333,12.9671,29
2701,25846.0000,801.7569,0.0000,8.7811,26115.4102,-0.0000,749.8811,8.7811,0,0,-1,0.0000,26115.4102,-0.0000,749.8811,8.7811,27
2702,25859.0000,725.1506,0.0000,11.6842,26180.5176,41.3510,999.9999,11.6842,0,0,-1,0.0000,26180.5176,41.3510,999.9999,11.6842,26
2703,25868.0000,887.1221,0.0000,12.7750,26149.8477,-0.0000,745.0820,12.7750,0,0,-1,0.0000,26149.8477,-0.0000,745.0820,12.7750,27
2704,25875.0000,606.6215,1000.0000,13.3168,26193.5566,580.7217,-0.0000,13.3168,0,0,-1,0.0000,26193.5566,580.7217,-0.0000,13.3168,25
2705,25889.0000,0.0000,473.4468,14.2653,26097.5137,999.9999,351.6862,14.2653,0,0,-1,0.0000,26097.5137,999.9999,351.6862,14.2653,25
2706,25902.0000,275.9579,656.6790,8.0000,26098.5449,986.1912,-0.0000,8.0000,0,0,-1,0.0000,26098.5449,986.1912,-0.0000,8.0000,25
2707,25913.0000,0.0000,465.4096,8.0735,26230.0859,1000.0001,289.8174,8.0735,0,0,-1,0.0000,26230.0859,1000.0001,289.8174,8.0735,26
2708,25926.0000,848.3039,808.8519,8.0000,26194.8164,-0.0000,205.5400,8.0000,0,0,-1,0.0000,26194.8164,-0.0000,205.5400,8.0000,27
2709,25933.0000,1000.0000,703.5034,14.0848,26161.1855,-0.0000,459.0812,14.0848,0,0,-1,0.0000,26161.1855,-0.0000,459.0812,14.0848,27
2710,25943.0000,0.0000,98.1839,14.1715,26224.0137,754.5358,1000.0000,14.1715,0,0,-1,0.0000,26224.0137,754.5358,1000.0000,14.1715,27
2711,25956.0000,73.4166,1000.0000,9.9499,26316.1328,1000.0001,119.9335,9.9499,0,0,-1,0.0000,26316.1328,1000.0001,119.9335,9.9499,28
2712,25967.0000,0.0000,24.5394,12.2992,26303.2891,1000.0000,831.4858,12.2992,0,0,-1,0.0000,26303.2891,1000.0000,831.4858,12.2992,28
2713,25974.0000,1000.0000,971.5390,11.3954,26261.7051,144.7426,-0.0000,11.3954,0,0,-1,0.0000,26261.7051,144.7426,-0.0000,11.3954,29
2714,25982.0000,423.2915,429.9767,8.0000,26205.0391,1000.0000,967.7491,8.0000,0,0,-1,0.0000,26205.0391,1000.0000,967.7491,8.0000,30
2715,25991.0000,1000.0000,328.7328,8.6575,26217.4863,108.4304,1000.0000,8.6575,0,0,-1,0.0000,26217.4863,108.4304,1000.0000,8.6575,30
2716,25999.0000,842.5217,600.5526,15.0000,26277.2441,-0.0000,259.5352,15.0000,0,0,-1,0.0000,26277.2441,-0.0000,259.5352,15.0000,29
2717,26004.0000,370.2755,1000.0000,8.9100,26300.5488,937.5024,-0.0000,8.9100,0,0,-1,0.0000,26300.5488,937.5024,-0.0000,8.9100,30
2718,26017.0000,932.2501,528.5745,15.0000,26219.5742,-0.0000,274.2173,15.0000,0,0,-1,0.0000,26219.5742,-0.0000,274.2173,15.0000,29
2719,26025.0000,805.1206,925.0475,15.0000,26314.5605,207.6319,-0.0000,15.0000,0,0,-1,0.0000,26314.5605,207.6319,-0.0000,15.0000,30
2720,26032.0000,384.4718,81.4268,8.0000,26280.8867,477.5490,1000.0001,8.0000,0,0,-1,0.0000,26280.8867,477.5490,1000.0001,8.0000,31
2721,26042.0000,598.0129,331.5025,8.0000,26220.2891,162.6027,999.9999,8.0000,0,0,-1,0.0000,26220.2891,162.6027,999.9999,8.0000,31
2722,26050.0000,806.2176,197.9232,15.0000,26302.9492,-0.0000,670.2009,15.0000,0,0,-1,0.0000,26302.9492,-0.0000,670.2009,15.0000,31
2723,26056.0000,0.0000,891.1772,10.2517,26390.1895,978.0359,-0.0000,10.2517,0,0,-1,0.0000,26390.1895,978.0359,-0.0000,10.2517,32
2724,26063.0000,30.4669,1000.0000,14.6018,26339.9375,1000.0000,217.9317,14.6018,0,0,-1,0.0000,26339.9375,1000.0000,217.9317,14.6018,30
2725,26070.0000,690.5711,206.2832,8.0000,26340.7930,-0.0000,877.6436,8.0000,0,0,-1,0.0000,26340.7930,-0.0000,877.6436,8.0000,31
2726,26079.0000,599.7123,565.5643,8.0000,26282.1699,-0.0000,112.0238,8.0000,0,0,-1,0.0000,26282.1699,-0.0000,112.0238,8.0000,32
2727,26085.0000,80.7344,1000.0000,10.4746,26327.3145,1000.0000,463.2229,10.4746,0,0,-1,0.0000,26327.3145,1000.0000,463.2229,10.4746,32
2728,26091.0000,478.2080,690.3245,8.0000,26299.5996,819.2136,-0.0000,8.0000,0,0,-1,0.0000,26299.5996,819.2136,-0.0000,8.0000,33
2729,26102.0000,594.0433,1000.0000,12.5208,26395.2637,38.7616,-0.0000,12.5208,0,0,-1,0.0000,26395.2637,38.7616,-0.0000,12.5208,31
2730,26110.0000,1000.0000,355.8167,8.4159,26377.2520,-0.0000,406.3236,8.4159,0,0,-1,0.0000,26377.2520,-0.0000,406.3236,8.4159,32
2731,26122.0000,1000.0000,935.6690,12.6205,26428.5469,-0.0000,258.1797,12.6205,0,0,-1,0.0000,26428.5469,-0.0000,258.1797,12.6205,30
2732,26127.0000,1000.0000,112.3781,12.2645,26359.4395,-0.0000,529.2828,12.2645,0,0,-1,0.0000,26359.4395,-0.0000,529.2828,12.2645,31
2733,26140.0000,0.0000,36.1399,12.0057,26541.5352,999.9999,715.0311,12.0057,0,0,-1,0.0000,26541.5352,999.9999,715.0311,12.0057,32
2734,26149.0000,127.4011,0.0000,12.7825,26545.2637,1000.0000,944.7522,12.7825,0,0,-1,0.0000,26545.2637,1000.0000,944.7522,12.7825,32
2735,26162.0000,59.6107,814.0803,8.0000,26440.3379,999.9999,387.8815,8.0000,0,0,-1,0.0000,26440.3379,999.9999,387.8815,8.0000,31
2736,26169.0000,604.6332,840.8179,15.0000,26409.5254,45.2468,-0.0000,15.0000,0,0,-1,0.0000,26409.5254,45.2468,-0.0000,15.0000,31
2737,26183.0000,481.4410,962.3756,15.0000,26453.5234,744.8018,-0.0000,15.0000,0,0,-1,0.0000,26453.5234,744.8018,-0.0000,15.0000,31
2738,26197.0000,744.4093,0.0000,14.1375,26540.5742,342.6669,999.9999,14.1375,0,0,-1,0.0000,26540.5742,342.6669,999.9999,14.1375,30
2739,26209.0000,131.8588,565.1486,15.0000,26457.3535,1000.0001,199.3400,15.0000,0,0,-1,0.0000,26457.3535,1000.0001,199.3400,15.0000,30
2740,26222.0000,1000.0000,786.0786,14.2614,26534.0762,4.2793,-0.0000,14.2614,0,0,-1,0.0000,26534.0762,4.2793,-0.0000,14.2614,28
2741,26230.0000,1000.0000,490.9759,13.4253,26447.4160,-0.0000,230.9438,13.4253,0,0,-1,0.0000,26447.4160,-0.0000,230.9438,13.4253,28
2742,26238.0000,159.2179,799.1217,15.0000,26549.1758,902.4993,-0.0000,15.0000,0,0,-1,0.0000,26549.1758,902.4993,-0.0000,15.0000,28
2743,26247.0000,1000.0000,349.3617,9.8967,26513.3516,110.4046,1000.0000,9.8967,0,0,-1,0.0000,26513.3516,110.4046,1000.0000,9.8967,29
2744,26252.0000,0.0000,65.4119,11.7888,26629.5352,1000.0001,620.8580,11.7888,0,0,-1,0.0000,26629.5352,1000.0001,620.8580,11.7888,30
2745,26263.0000,78.2852,1000.0000,8.6348,26561.5762,1000.0000,14.1830,8.6348,0,0,-1,0.0000,26561.5762,1000.0000,14.1830,8.6348,30
2746,26274.0000,0.0000,580.3416,14.5762,26545.8848,999.9999,215.7800,14.5762,0,0,-1,0.0000,26545.8848,999.9999,215.7800,14.5762,31
2747,26282.0000,436.8742,0.0000,14.6491,26515.2520,354.4114,1000.0000,14.6491,0,0,-1,0.0000,26515.2520,354.4114,1000.0000,14.6491,30
2748,26289.0000,0.0000,607.1569,12.9319,26496.5137,1000.0000,588.0066,12.9319,0,0,-1,0.0000,26496.5137,1000.0000,588.0066,12.9319,30
2749,26294.0000,403.8580,669.3759,8.0000,26442.9883,550.3712,-0.0000,8.0000,0,0,-1,0.0000,26442.9883,550.3712,-0.0000,8.0000,31
2750,26308.0000,265.6981,0.0000,12.0984,26615.0195,878.2906,999.9999,12.0984,0,0,-1,0.0000,26615.0195,878.2906,999.9999,12.0984,28
2751,26318.0000,1000.0000,779.3337,12.2911,26605.6445,-0.0000,6.5535,12.2911,0,0,-1,0.0000,26605.6445,-0.0000,6.5535,12.2911,27
2752,26323.0000,1000.0000,831.1269,8.2375,26606.4902,-0.0000,315.1897,8.2375,0,0,-1,0.0000,26606.4902,-0.0000,315.1897,8.2375,28
2753,26329.0000,1000.0000,394.5471,14.5422,26636.1875,-0.0000,478.5578,14.5422,0,0,-1,0.0000,26636.1875,-0.0000,478.5578,14.5422,28
2754,26342.0000,0.0000,635.7233,14.7380,26668.3262,1000.0000,628.0449,14.7380,0,0,-1,0.0000,26668.3262,1000.0000,628.0449,14.7380,27
2755,26347.0000,185.4283,1000.0000,11.3324,26733.4668,859.4032,-0.0000,11.3324,0,0,-1,0.0000,26733.4668,859.4032,-0.0000,11.3324,28
2756,26356.0000,1000.0000,126.1313,9.2555,26648.1992,-0.0000,589.6351,9.2555,0,0,-1,0.0000,26648.1992,-0.0000,589.6351,9.2555,29
2757,26362.0000,995.5013,988.3138,8.0000,26638.2871,122.2708,-0.0000,8.0000,0,0,-1,0.0000,26638.2871,122.2708,-0.0000,8.0000,29
2758,26375.0000,258.0419,0.0000,13.4642,26666.4434,903.0280,1000.0000,13.4642,0,0,-1,0.0000,26666.4434,903.0280,1000.0000,13.4642,30
2759,26380.0000,981.3451,546.5968,15.0000,26684.5996,-0.0000,530.3266,15.0000,0,0,-1,0.0000,26684.5996,-0.0000,530.3266,15.0000,30
2760,26390.0000,5.9323,0.0000,14.0517,26676.7441,729.0725,999.9999,14.0517,0,0,-1,0.0000,26676.7441,729.0725,999.9999,14.0517,31
2761,26397.0000,0.0000,43.6296,10.1132,26754.3887,1000.0000,604.3653,10.1132,0,0,-1,0.0000,26754.3887,1000.0000,604.3653,10.1132,30
2762,26406.0000,0.0000,729.2797,12.4124,26774.3477,865.3223,-0.0000,12.4124,0,0,-1,0.0000,26774.3477,865.3223,-0.0000,12.4124,31
2763,26415.0000,852.7444,769.9512,15.0000,26675.1465,12.9259,-0.0000,15.0000,0,0,-1,0.0000,26675.1465,12.9259,-0.0000,15.0000,31
2764,26420.0000,257.2665,900.2234,8.0000,26711.1758,999.9999,23.6221,8.0000,0,0,-1,0.0000,26711.1758,999.9999,23.6221,8.0000,32
2765,26428.0000,0.0000,373.4776,8.0415,26653.0723,1000.0001,875.2026,8.0415,0,0,-1,0.0000,26653.0723,1000.0001,875.2026,8.0415,33
2766,26439.0000,700.6422,1000.0000,13.5528,26694.3164,401.8856,-0.0000,13.5528,0,0,-1,0.0000,26694.3164,401.8856,-0.0000,13.5528,33
2767,26449.0000,928.7752,963.4122,15.0000,26758.4336,218.7326,-0.0000,15.0000,0,0,-1,0.0000,26758.4336,218.7326,-0.0000,15.0000,31
2768,26457.0000,479.9222,0.0000,12.8076,26712.7930,598.2748,1000.0001,12.8076,0,0,-1,0.0000,26712.7930,598.2748,1000.0001,12.8076,31
2769,26462.0000,0.0000,509.4820,9.6438,26681.1270,1000.0000,180.3210,9.6438,0,0,-1,0.0000,26681.1270,1000.0000,180.3210,9.6438,31
2770,26468.0000,1000.0000,844.7230,10.6662,26833.8613,163.0574,-0.0000,10.6662,0,0,-1,0.0000,26833.8613,163.0574,-0.0000,10.6662,32
2771,26478.0000,1000.0000,830.0085,8.0482,26779.7090,-0.0000,452.7245,8.0482,0,0,-1,0.0000,26779.7090,-0.0000,452.7245,8.0482,33
2772,26488.0000,409.1754,817.0113,15.0000,26655.7148,590.8490,-0.0000,15.0000,0,0,-1,0.0000,26655.7148,590.8490,-0.0000,15.0000,34
2773,26493.0000,1000.0000,980.1702,11.7006,26853.0879,244.3960,-0.0000,11.7006,0,0,-1,0.0000,26853.0879,244.3960,-0.0000,11.7006,35
2774,26501.0000,0.0000,173.8320,11.6418,26747.1348,1000.0000,452.3842,11.6418,0,0,-1,0.0000,26747.1348,1000.0000,452.3842,11.6418,35
2775,26514.0000,962.2135,312.7629,8.0000,26846.7129,-0.0000,815.7083,8.0000,0,0,-1,0.0000,26846.7129,-0.0000,815.7083,8.0000,35
2776,26525.0000,10.2265,0.0000,14.4832,26900.4902,950.7713,1000.0000,14.4832,0,0,-1,0.0000,26900.4902,950.7713,1000.0000,14.4832,35
2777,26538.0000,0.0000,57.7797,13.6891,26813.5742,780.7535,1000.0001,13.6891,0,0,-1,0.0000,26813.5742,780.7535,1000.0001,13.6891,35
2778,26544.0000,244.4858,0.0000,12.0723,26768.6191,472.4718,1000.0001,12.0723,0,0,-1,0.0000,26768.6191,472.4718,1000.0001,12.0723,34
2779,26555.0000,0.0000,165.1039,9.6840,26924.9375,1000.0001,741.4282,9.6840,0,0,-1,0.0000,26924.9375,1000.0001,741.4282,9.6840,32
